Time;air_temperature;dewpoint;wind_direction_corr;wind_speed;relative_pressure;PM10;PM2.5
04/21/2017 06:00;9.82;0.72;174.08;0.08;861.58;28.09;14.43
04/21/2017 07:00;9.63;0.59;148.78;0.13;861.57;30.52;15.28
04/21/2017 08:00;9.73;0.45;136.66;0.2;862.17;43.2;19.05
04/21/2017 09:00;11.21;0.24;130.89;0.27;862.47;168.2;38.46
04/21/2017 10:00;13.39;0.39;296.88;0.31;862.55;49.4;22.6
04/21/2017 11:00;15.78;0.85;305.74;0.52;862.52;39.41;18.86
04/21/2017 12:00;16.88;0.86;304.31;0.68;862.43;38.55;18.86
04/21/2017 13:00;17.93;-0.49;305.2;0.78;862.34;31.96;11.51
04/21/2017 14:00;19.21;-1.49;324.06;0.57;861.79;26.97;8.96
04/21/2017 15:00;19.59;-2.08;309.51;0.83;861.32;30.61;9.71
04/21/2017 16:00;20.14;-1.71;295.55;0.86;860.93;31.76;10.63
04/21/2017 17:00;20.44;-3.11;298.12;0.94;860.62;27.36;8.73
04/21/2017 18:00;20.56;-3.68;307.29;0.65;860.56;24.26;8.68
04/21/2017 19:00;19.98;-4.32;319.18;0.52;860.69;23.88;7.82
04/21/2017 20:00;19.46;-4.44;57.96;0.17;860.69;26.06;8.75
04/21/2017 21:00;18.65;-4.2;302.82;0.2;860.6;44.11;13.5
04/21/2017 22:00;17.31;-2.69;110.6;0.38;860.9;56.79;17.77
04/21/2017 23:00;16.17;-1.93;110.67;0.18;861.22;56.16;18.3
04/22/2017 00:00;15.56;-1.48;120.67;0.1;861.4;63.9;21.08
04/22/2017 01:00;15.02;-1.61;116.02;0.18;861.49;49.58;17.08
04/22/2017 02:00;14.19;-0.37;164.05;0.01;861.6;57.48;18.79
04/22/2017 03:00;14.16;0.32;149.96;0.01;861.41;75.44;27.13
04/22/2017 04:00;13.34;1.19;147.65;0.04;861.38;63.6;24.7
04/22/2017 05:00;12.55;1.8;125.13;0.04;861.61;51.36;21.32
04/22/2017 06:00;12.12;2.22;118.77;0.08;861.95;54.59;22.26
04/22/2017 07:00;11.72;2.42;109.84;0.04;861.99;74.73;26.36
04/22/2017 08:00;12.61;2.17;116.76;0.15;862.35;132.44;39.72
04/22/2017 09:00;14.64;2;116.64;0.13;862.8;108.02;36.27
04/22/2017 10:00;16.66;2.38;352.71;0.06;862.85;96.54;34.54
04/22/2017 11:00;19.38;1.79;294.86;0.61;862.81;95.76;28.2
04/22/2017 12:00;20.62;2.55;308.96;0.53;862.71;106.01;29.28
04/22/2017 13:00;22.25;1.68;295.96;0.68;862.35;100.81;25.64
04/22/2017 14:00;24.63;-1.92;312.08;0.62;861.66;106.08;22.09
04/22/2017 15:00;25.83;-3.44;343.42;0.5;861.28;124.88;22.38
04/22/2017 16:00;26.09;-3.48;327.57;0.94;861;145.24;27.28
04/22/2017 17:00;25.88;-3.23;325.1;0.75;860.68;121.55;26.1
04/22/2017 18:00;25.46;-2.81;317.74;0.89;860.48;102.43;25.5
04/22/2017 19:00;25.06;-2.76;320.06;0.64;860.56;98.08;25.8
04/22/2017 20:00;23.45;-1.12;317.93;0.32;860.78;110.27;28.11
04/22/2017 21:00;22.16;-0.68;107.85;0.39;861.16;124.47;34.06
04/22/2017 22:00;20.1;0.58;112.4;0.57;861.66;162.31;41.54
04/22/2017 23:00;19.27;0.48;127.84;0.25;862.06;141.66;36.94
04/23/2017 00:00;18.48;-0.2;163.46;0.21;862.26;107.16;32.2
04/23/2017 01:00;17.54;-0.78;164;0.23;862.37;95.51;31.7
04/23/2017 02:00;17.13;-1.28;169.72;0.22;862.23;84.63;29.41
04/23/2017 03:00;16.59;-1.34;163.62;0.28;861.79;82.29;28.98
04/23/2017 04:00;16.1;-1.13;153.72;0.37;861.35;77.33;27.46
04/23/2017 05:00;15.4;0.02;141.61;0.42;861.4;77.88;26.2
04/23/2017 06:00;14.94;-0.07;147.11;0.48;861.2;78.31;26.54
04/23/2017 07:00;14.2;0.12;135.8;0.54;861.24;81.32;27.12
04/23/2017 08:00;14.27;0.31;133.43;0.59;861.12;140.69;35.4
04/23/2017 09:00;15.71;-0.05;145.43;0.57;861.01;111.26;31.07
04/23/2017 10:00;18.22;-0.61;154.36;0.51;860.49;110.76;29.57
04/23/2017 11:00;21.24;-0.44;140.26;0.41;860.12;105.52;29
04/23/2017 12:00;23.33;-0.66;130.07;0.54;859.42;102.85;29.79
04/23/2017 13:00;25.13;-2.09;331.3;0.1;858.34;113.05;32.02
04/23/2017 14:00;26.35;-1.15;305.2;0.44;857.39;138.61;36.44
04/23/2017 15:00;26.91;-5.42;105.45;1.48;856.94;198.84;43
04/23/2017 16:00;27.2;-6.31;95.01;0.83;856.73;195.66;42.18
04/23/2017 17:00;25.98;-3.23;349.51;0.53;856.53;177.8;37.07
04/23/2017 18:00;23.57;-1.54;32.6;0.29;856.71;132.24;29.49
04/23/2017 19:00;21.84;0.84;23.43;0.28;857.13;126.46;29.6
04/23/2017 20:00;18.52;5.62;99.51;0.55;857.38;58.17;22.64
04/23/2017 21:00;16.98;6.27;124.03;0.34;856.53;48.51;22.22
04/23/2017 22:00;17.82;5.24;121.7;0.07;856.01;62.27;24.29
04/23/2017 23:00;17.61;5.83;310.76;0.52;857.5;73.43;29.47
04/24/2017 00:00;14.1;8.21;301.48;0.59;858.34;41.77;24.19
04/24/2017 01:00;12.5;9;244.76;0.08;857.05;33.25;22.59
04/24/2017 02:00;12.76;8.89;138.09;0.09;855.83;33.55;22.68
04/24/2017 03:00;12.78;8.74;0.74;0.04;855.69;34.19;23.29
04/24/2017 04:00;12.32;8.65;110.32;0.23;855.01;34.75;23.78
04/24/2017 05:00;12.07;8.06;116.27;0.34;854.57;32.92;22.53
04/24/2017 06:00;12.28;7.73;125.06;0.17;854.56;33.48;21.77
04/24/2017 07:00;12.1;7.67;111.11;0.29;854.39;41.76;26.07
04/24/2017 08:00;12.9;7.71;8.19;0.11;854.75;70.94;31.56
04/24/2017 09:00;14.36;7.57;337.08;0.06;854.73;74.79;31.74
04/24/2017 10:00;15.66;7.53;123.52;0.61;854.98;78.89;33.93
04/24/2017 11:00;15.3;8.24;301.89;0.61;855.8;120.25;58.15
04/24/2017 12:00;15.29;8.6;298;0.48;855.55;116.58;64.38
04/24/2017 13:00;18.22;7.72;303.53;0.38;854.71;143.65;69
04/24/2017 14:00;21.37;5.91;327.8;0.66;853.97;398.07;130.74
04/24/2017 15:00;23.06;3.41;36.45;0.45;853.57;568.49;152.37
04/24/2017 16:00;23.37;1.29;49.04;0.56;853.3;482.13;120.51
04/24/2017 17:00;23.39;-3.43;92.1;0.85;853.26;383.61;88.36
04/24/2017 18:00;22.67;-3.19;56.94;0.5;853.56;315.84;85.65
04/24/2017 19:00;21.34;-5.02;103.37;1.25;853.64;256.72;73.22
04/24/2017 20:00;20.18;-5.15;107;1.17;853.85;243.92;70.73
04/24/2017 21:00;18.72;-7.21;105.6;1.39;854.38;158.38;44.38
04/24/2017 22:00;17.59;-10.39;107.34;1.35;855.02;112.2;30.96
04/24/2017 23:00;16.96;-8.03;109.77;1.09;855.6;146.34;40.26
04/25/2017 00:00;16.18;-8.2;92.03;0.35;856.26;149.74;38.46
04/25/2017 01:00;14.35;-6.73;94.94;0.02;856.98;167.5;39.85
04/25/2017 02:00;13.19;-7.81;116.67;0.21;857.19;149.44;37.08
04/25/2017 03:00;12.16;-0.91;134.95;0.4;857.33;95.17;28.38
04/25/2017 04:00;11.14;-0.29;132.63;0.5;857.43;77.26;25.02
04/25/2017 05:00;10.4;-0.07;132.15;0.47;857.86;68.68;22.26
04/25/2017 06:00;9.66;0.06;125.29;0.6;858.09;66.28;22.47
04/25/2017 07:00;9.17;-0.2;142.11;0.39;858.38;78.78;24.66
04/25/2017 08:00;9.23;-0.65;144.14;0.32;858.84;100.15;31.2
04/25/2017 09:00;10.6;-0.51;138.94;0.48;859.31;163.95;35.81
04/25/2017 10:00;12.61;-0.67;150.83;0.57;859.59;153.08;40.22
04/25/2017 11:00;15.54;-1.41;127.07;0.49;859.7;238.29;58.27
04/25/2017 12:00;17.25;-3.42;299.21;0.12;859.75;245.98;58.44
04/25/2017 13:00;18.41;-4.86;275.61;0.42;859.51;201.33;48.39
04/25/2017 14:00;18.89;-5.37;283.98;0.52;859.23;188.07;46.55
04/25/2017 15:00;19.99;-5.55;309.73;0.59;858.88;168.92;40.85
04/25/2017 16:00;20.23;-5.78;287.01;0.77;858.5;135.54;33.38
04/25/2017 17:00;20.67;-5.88;295.33;0.68;858.15;146.08;34.92
04/25/2017 18:00;20.1;-7;298.79;0.75;858.04;138.62;34.1
04/25/2017 19:00;19.71;-6.62;300.28;0.57;858.17;125.08;30.78
04/25/2017 20:00;17.09;-0.25;152.93;0.68;858.8;88.14;23.47
04/25/2017 21:00;13.66;0.03;156.21;0.89;859.81;132.57;25.24
04/25/2017 22:00;11.21;0.07;158.7;1.13;861.12;92.6;21.39
04/25/2017 23:00;9.66;0.5;157.72;1.29;862.14;74.44;18.01
04/26/2017 00:00;8.55;1.13;157.44;1.48;862.86;44;12.93
04/26/2017 01:00;8.15;0.79;163.57;1.2;863.17;51.32;11.55
04/26/2017 02:00;7.46;0.77;161.26;1.23;863.43;31.19;6.46
04/26/2017 03:00;7.32;0.6;157.64;1.14;863.76;10.63;3.67
04/26/2017 04:00;6.77;0.38;158.63;1.37;863.97;14.89;3.72
04/26/2017 05:00;6.27;0.08;157.47;1.03;864.34;15.71;4
04/26/2017 06:00;5.93;-0.46;157.06;0.8;864.68;13.54;3.29
04/26/2017 07:00;5.63;-0.89;159.97;0.98;865.25;16.97;4.05
04/26/2017 08:00;5.69;-1.23;162.35;1.19;865.95;29.47;5.64
04/26/2017 09:00;6.05;-1.45;159.59;1.44;866.71;23.43;5.34
04/26/2017 10:00;7.28;-1.66;157.52;1.48;867.16;32.89;6.97
04/26/2017 11:00;8.73;-1.56;165.43;1.34;867.54;46.56;7.98
04/26/2017 12:00;9.5;-1.59;160.37;1.25;867.7;35.62;6.85
04/26/2017 13:00;10.63;-1.34;159.06;1.4;867.79;39.31;6.52
04/26/2017 14:00;11.42;-1.49;161.39;1.27;867.55;36.11;6.65
04/26/2017 15:00;11.91;-1.11;167.94;1.13;867.2;37.69;6.83
04/26/2017 16:00;12.38;-1.16;158.6;1.15;866.8;34.22;7.3
04/26/2017 17:00;13.06;-1.23;184.22;0.67;866.52;34.18;7.26
04/26/2017 18:00;12.25;-1.46;174.08;0.88;866.37;32.02;7.72
04/26/2017 19:00;11.34;-1.53;172.31;0.79;866.2;32.2;8.57
04/26/2017 20:00;10.13;-1.51;161.94;0.99;866.35;29.9;8.96
04/26/2017 21:00;8.36;-1.49;158.14;0.94;866.68;28.98;9.55
04/26/2017 22:00;7.21;-1.59;162.97;0.87;867.18;27.44;8.75
04/26/2017 23:00;6.37;-1.44;165.73;0.89;867.64;24.99;7.36
04/27/2017 00:00;5.72;-1.35;160.28;1.28;867.86;17.22;6.02
04/27/2017 01:00;5.44;-1.4;162.64;1.08;868.18;13.27;5.83
04/27/2017 02:00;5.38;-1.57;163.24;0.88;868.31;12.17;6.23
04/27/2017 03:00;5.31;-1.82;160.36;1.06;868.15;12.79;6.39
04/27/2017 04:00;5.32;-1.87;160.77;0.98;867.69;12.88;6.8
04/27/2017 05:00;5.19;-1.93;158.55;1.08;867.23;12.99;7.22
04/27/2017 06:00;5.01;-2.08;163.21;0.93;867.09;13;7.05
04/27/2017 07:00;4.77;-2.06;158.84;0.78;867.4;15.69;8.3
04/27/2017 08:00;5.12;-2.08;158.06;0.7;867.75;22.51;9.7
04/27/2017 09:00;6.1;-2.11;167.39;0.81;868.06;27.12;10.43
04/27/2017 10:00;7.93;-2.12;163.93;0.95;868.13;31.2;10.33
04/27/2017 11:00;9.94;-2.27;166.56;0.88;868.02;28.1;9.53
04/27/2017 12:00;11.38;-2.37;166.94;0.88;867.74;31.51;9.13
04/27/2017 13:00;12.99;-2.08;177.86;0.61;867.09;35.45;9.74
04/27/2017 14:00;14.32;-2.1;173.2;0.68;866.38;38.63;10.08
04/27/2017 15:00;15.65;-1.7;177.66;0.62;865.82;40.68;9.35
04/27/2017 16:00;16.42;-1.03;188.31;0.36;865.2;35.05;9.2
04/27/2017 17:00;16.44;-0.66;176.61;0.49;864.88;31.22;9.08
04/27/2017 18:00;16.02;-0.3;177.49;0.41;864.47;31.32;9.32
04/27/2017 19:00;15.35;-0.05;170.61;0.53;864.19;33.4;9.66
04/27/2017 20:00;13.93;-0.02;170.56;0.54;864.06;35.71;10.26
04/27/2017 21:00;11.75;-0.28;158.94;0.97;864.28;38.73;10.8
04/27/2017 22:00;10.34;-0.43;157.64;0.85;865.2;33.62;10.84
04/27/2017 23:00;9.41;-0.39;160.38;1.07;865.61;39.37;12.01
04/28/2017 00:00;8.71;-0.37;161.92;1.33;865.67;37.82;11.25
04/28/2017 01:00;8.26;-0.26;160.25;1.4;865.67;30.71;10.67
04/28/2017 02:00;7.94;-0.2;155.13;1.01;865.36;23.28;10.18
04/28/2017 03:00;7.61;-0.3;162.9;0.85;865.23;20.35;9.98
04/28/2017 04:00;7.49;-0.26;159.74;0.82;864.78;23.01;10.35
04/28/2017 05:00;7.39;-0.15;157.86;0.74;864.73;22.29;10.57
04/28/2017 06:00;7.42;0.02;154.45;0.68;864.85;22.5;11.16
04/28/2017 07:00;7.53;0.19;157.15;0.77;864.72;24.7;12.28
04/28/2017 08:00;7.65;0.35;158.46;0.81;865.04;31.49;13.84
04/28/2017 09:00;8.92;0.77;137.02;0.66;865.35;64.7;18
04/28/2017 10:00;10.75;1.47;135.48;0.54;865.22;48.38;16.54
04/28/2017 11:00;14;2.61;154.81;0.83;864.92;48.66;18.38
04/28/2017 12:00;16.06;3.21;163.87;0.71;864.6;50.69;18.05
04/28/2017 13:00;18.06;3.86;181.99;0.48;864.03;52.44;19.75
04/28/2017 14:00;19.02;4.33;259.94;0.36;863.23;55.22;20.84
04/28/2017 15:00;20.68;4.78;275.9;0.44;862.36;64.52;23.15
04/28/2017 16:00;21.12;4.88;283.01;0.39;861.88;74.11;25.6
04/28/2017 17:00;21.09;5.01;307.06;0.7;861.43;85.39;27.37
04/28/2017 18:00;20.58;4.95;304.48;0.52;861.15;80.17;26.44
04/28/2017 19:00;20.21;4.93;310.68;0.31;860.96;78.97;26.1
04/28/2017 20:00;19.33;4.62;163.01;0.26;861.07;75.52;25.52
04/28/2017 21:00;17.63;4.09;152.23;0.54;861.28;64.69;22.65
04/28/2017 22:00;15.76;3.81;166.7;0.52;861.56;56.55;20.31
04/28/2017 23:00;14.67;3.74;158.06;1.13;861.59;54.72;20.94
04/29/2017 00:00;14.08;3.81;159.68;1.09;861.66;45.85;19.35
04/29/2017 01:00;13.88;4.11;158.31;1.22;861.57;39.13;18.37
04/29/2017 02:00;13.89;4.7;156.49;1.29;861.29;36.81;16.82
04/29/2017 03:00;14.15;5.62;155;1.13;861.06;32.9;15.57
04/29/2017 04:00;14.42;5.78;159.04;0.85;860.9;23.92;12.09
04/29/2017 05:00;14.72;5.58;155.23;0.35;860.77;30.52;13.8
04/29/2017 06:00;14.96;5.42;158.2;0.47;860.79;31.52;13.45
04/29/2017 07:00;13.54;6.78;155.74;0.73;860.64;29.11;11.81
04/29/2017 08:00;13.57;6.84;156.51;1.14;860.94;18.51;11.74
04/29/2017 09:00;14.19;7;158.3;1.01;861.57;27.16;15.72
04/29/2017 10:00;15.25;7.57;165.36;1.15;861.55;39.51;21.35
04/29/2017 11:00;16.04;7.49;161.54;1.03;861.47;35.19;19.42
04/29/2017 12:00;18;7.57;162.89;0.97;861.41;48.61;21.1
04/29/2017 13:00;20.19;7.21;181.8;0.71;860.78;59.58;15.99
04/29/2017 14:00;20.89;6.85;176.11;0.78;860.24;59.26;18.67
04/29/2017 15:00;21.45;6.74;161.38;0.89;859.62;60.28;22.81
04/29/2017 16:00;21.23;5.82;157.55;0.81;859.13;63.27;26.53
04/29/2017 17:00;20.48;5.59;137.72;0.5;858.76;77.17;31.88
04/29/2017 18:00;21.79;4.2;147.36;0.48;858.28;73.76;28.75
04/29/2017 19:00;20.95;5.35;149.27;0.51;858.31;69.84;27.13
04/29/2017 20:00;19.37;4.56;148.97;0.66;858.19;54.85;25.27
04/29/2017 21:00;17.85;4.72;159.37;0.84;858.46;53.32;23.95
04/29/2017 22:00;16.43;4.93;160.84;0.84;859.03;58.66;23.35
04/29/2017 23:00;15.37;5.19;162.41;1.26;859.43;42.65;20.52
04/30/2017 00:00;14.89;5.27;162.46;1;859.56;31.62;17.79
04/30/2017 01:00;14.91;5.44;158.96;0.6;859.63;31.73;18.31
04/30/2017 02:00;14.18;5.98;145.71;0.13;860.02;34.03;19.63
04/30/2017 03:00;13.65;6.57;154.96;0.36;859.75;31.78;20.87
04/30/2017 04:00;13.54;6.56;161.64;0.91;859.65;31.32;20.97
04/30/2017 05:00;13.18;6.69;158.3;0.97;859.69;30.65;21.52
04/30/2017 06:00;12.66;6.6;164.71;0.65;859.94;31.49;22.03
04/30/2017 07:00;12.35;6.53;147.88;0.46;860.4;37.32;24.06
04/30/2017 08:00;12.97;6.5;154.69;0.42;860.89;51.11;26.01
04/30/2017 09:00;14.15;6.41;158.06;0.78;861.04;41.93;24.87
04/30/2017 10:00;16.52;6.05;152.91;0.55;861.04;71.28;26.34
04/30/2017 11:00;18.93;4.81;123.97;0.32;860.96;59.87;23.77
04/30/2017 12:00;20.62;4.14;323.1;0.22;860.95;89.39;28.56
04/30/2017 13:00;21.07;4.86;306.24;0.64;860.98;99.27;32.67
04/30/2017 14:00;22.2;4.19;305.72;0.57;860.6;92.51;29.67
04/30/2017 15:00;23.37;1.51;325.86;0.54;860.16;162.5;30.98
04/30/2017 16:00;24.64;-3.56;31.92;0.41;860.02;161.22;28.49
04/30/2017 17:00;23.21;-1.79;312.31;0.71;859.81;115.88;27.66
04/30/2017 18:00;24;-2.85;53.06;0.48;859.58;137.27;30
04/30/2017 19:00;23.4;-3.04;351.4;0.48;859.38;108.61;29.05
04/30/2017 20:00;22.54;-2.16;21.06;0.2;859.32;108.25;30.84
04/30/2017 21:00;21.31;-1.8;14.59;0.28;859.44;115.5;32.96
04/30/2017 22:00;20.03;-1.79;95.35;0.28;859.98;118.17;32.01
04/30/2017 23:00;17.61;-0.76;119.13;0.55;860.59;116.05;34.78
05/01/2017 00:00;16.6;0;126.99;0.27;860.61;116.58;36.01
05/01/2017 01:00;16.28;-0.2;157.54;0.26;860.61;95.48;32.96
05/01/2017 02:00;15.86;-0.6;160.57;0.5;860.45;81.76;31.24
05/01/2017 03:00;15.28;-0.86;160.62;0.28;860.28;83.2;30.42
05/01/2017 04:00;15.42;-0.38;158.7;0.78;860.23;78.91;28.18
05/01/2017 05:00;15.19;0.25;156.28;0.46;860.18;66.02;26.15
05/01/2017 06:00;14.45;0.65;146.95;0.63;860.28;67.35;26.33
05/01/2017 07:00;14.57;1.31;161.48;0.59;860.38;60.51;25.08
05/01/2017 08:00;15.1;2.29;159.13;0.72;860.95;79.77;25.83
05/01/2017 09:00;16.24;3.2;159.53;0.81;861.3;60.86;24.72
05/01/2017 10:00;18.58;3.82;156.59;0.68;861.43;62.09;23.93
05/01/2017 11:00;20.79;3.62;157.19;0.79;861.23;61.12;22.84
05/01/2017 12:00;22.09;3.54;193.3;0.39;860.95;68.48;23.41
05/01/2017 13:00;24.28;1.7;236.13;0.25;860.63;87.89;26.07
05/01/2017 14:00;24.71;0.35;82.26;0.28;860.39;103.05;28.7
05/01/2017 15:00;25.4;0.08;333.64;0.26;860.26;121.81;32.77
05/01/2017 16:00;25;0.18;313.77;0.29;859.99;132.57;33.03
05/01/2017 17:00;24.11;0.1;317.32;0.29;859.8;144.87;35.69
05/01/2017 18:00;23.89;-1.92;108.93;0.39;859.92;113.48;30
05/01/2017 19:00;21.79;0.56;163.5;0.69;860.28;113.53;26.35
05/01/2017 20:00;19.76;1.37;157.84;1.32;860.57;82.83;19.42
05/01/2017 21:00;18.41;2.32;158.67;0.94;860.71;40.73;14.64
05/01/2017 22:00;18.72;2.38;155.49;0.56;861.34;48.03;19.31
05/01/2017 23:00;18.47;1.9;155.5;0.52;861.72;50.56;19.63
05/02/2017 00:00;18.11;1.67;154.71;0.46;861.51;48.38;18.9
05/02/2017 01:00;17.61;2.17;160.74;0.34;861.3;53.66;21.45
05/02/2017 02:00;17.66;1.96;142.16;0.32;861.42;57.37;22.71
05/02/2017 03:00;17.66;1.44;158.03;0.31;861.05;70.77;26.88
05/02/2017 04:00;16.69;2.2;125.17;0.35;861.25;55.81;24
05/02/2017 05:00;15.47;2.59;136.47;0.38;860.9;50.03;22.6
05/02/2017 06:00;14.96;2.64;141.21;0.6;860.71;51.83;22.81
05/02/2017 07:00;14.32;3.05;138.28;0.62;861.02;59.63;25.67
05/02/2017 08:00;14.96;3.21;137.52;0.51;861.81;71.01;27.62
05/02/2017 09:00;15.97;3.14;124.28;0.59;862.2;110.75;31.49
05/02/2017 10:00;16.59;3.17;143.25;0.44;862.59;91.42;31.18
05/02/2017 11:00;17.18;3.79;313.3;0.04;863.07;127.25;39.92
05/02/2017 12:00;16.5;5.27;302.49;0.4;862.69;142.61;51.89
05/02/2017 13:00;16.14;6.3;298.07;0.28;862.32;106.74;42.1
05/02/2017 14:00;15.12;7.99;92.54;0.27;862.76;91.08;41.73
05/02/2017 15:00;16.66;9.23;203.28;0.14;861.55;83.98;42.68
05/02/2017 16:00;20;6.53;160.79;0.39;860.43;71.47;27.06
05/02/2017 17:00;19.3;7.02;107.66;0.58;860.34;75.51;32.42
05/02/2017 18:00;16.65;10.36;76.81;0.26;861.22;66.19;37.73
05/02/2017 19:00;14.98;11.21;352.22;0.28;861.37;55.71;39.25
05/02/2017 20:00;14.6;11.22;307.14;0.31;860.88;55.88;39.61
05/02/2017 21:00;14.29;10.65;354.27;0.22;860.59;48.09;33.95
05/02/2017 22:00;14.21;10.61;291.64;0.19;860.38;55.56;37.82
05/02/2017 23:00;13.46;10.41;338.68;0.07;860.42;90.9;62.62
05/03/2017 00:00;12.72;9.8;111.74;0.72;860.31;49.1;34.82
05/03/2017 01:00;12.42;9.62;106.03;0.24;859.9;56.99;39.72
05/03/2017 02:00;12.9;8.95;134.27;0.22;859.26;35.92;25.29
05/03/2017 03:00;12.84;8.6;108.71;0.37;859.68;25.74;18.39
05/03/2017 04:00;10.85;7.7;96.92;0.36;860.75;7.4;5.38
05/03/2017 05:00;10.48;7.76;220.94;0.09;859.75;5.69;4.27
05/03/2017 06:00;10.69;8;153.17;0.1;859.18;6.54;5.09
05/03/2017 07:00;11.01;7.59;166.55;0.18;858.73;9.26;7.29
05/03/2017 08:00;11.72;7.47;139.6;0.28;858.68;16.1;10.27
05/03/2017 09:00;12.81;7.18;141.97;0.4;859.23;26.67;11.38
05/03/2017 10:00;14.69;6.73;121.07;0.49;859.22;27.26;10.37
05/03/2017 11:00;15.74;6.55;332.43;0.34;859.2;61.94;22.8
05/03/2017 12:00;16.36;6.69;325.25;0.34;859.17;84.35;31.71
05/03/2017 13:00;17.03;6.84;298.49;0.3;859.11;74.32;32.65
05/03/2017 14:00;16.8;7.47;355.62;0.07;858.83;73.23;31.21
05/03/2017 15:00;18.83;6.84;101.01;0.14;858.41;53.54;26.6
05/03/2017 16:00;20.63;5.58;310.93;0.34;858.09;53.44;19.94
05/03/2017 17:00;21.25;5;305.56;0.3;857.43;51.14;17.15
05/03/2017 18:00;21.82;1.6;91.53;0.55;857.1;52.23;14.66
05/03/2017 19:00;19.86;1.33;106.57;1.46;856.99;40.8;12.53
05/03/2017 20:00;17.93;1.07;107.59;1.59;856.69;40.62;9.97
05/03/2017 21:00;17.46;0.58;104.97;1.02;856.63;28.25;10.66
05/03/2017 22:00;16.91;0.93;99.91;0.48;857.29;57.01;14.37
05/03/2017 23:00;14.15;4.21;300.32;0.46;858.74;81.2;18.17
05/04/2017 00:00;13.58;3.91;354.27;0.13;858.83;42.87;12.03
05/04/2017 01:00;13.24;3.47;110.06;0.48;858.45;54.57;13.74
05/04/2017 02:00;13.09;3.15;108.57;0.39;858.1;30.54;8.44
05/04/2017 03:00;12.53;3.05;98.35;0.18;857.74;14.07;6
05/04/2017 04:00;11.93;3.28;337.07;0.12;857.45;23.29;12.28
05/04/2017 05:00;11.16;3.5;118.3;0.07;857.16;23.87;12.63
05/04/2017 06:00;10.16;3.17;115.82;0.16;857.06;27.75;13.98
05/04/2017 07:00;9.82;3.01;139.72;0.06;857.05;62.5;20.53
05/04/2017 08:00;11.01;2.33;140.83;0.27;857.22;91.26;26.06
05/04/2017 09:00;12.76;2.19;131.42;0.37;857.37;51.85;21.26
05/04/2017 10:00;14.75;2.64;294.95;0.15;857.34;39.29;15.71
05/04/2017 11:00;16.75;3.12;290.34;0.46;857.47;50.3;17.91
05/04/2017 12:00;17.95;3.83;297.49;0.5;857.52;49.68;18.14
05/04/2017 13:00;19.08;4.29;300.09;0.52;857.2;51.16;18.83
05/04/2017 14:00;19.84;3.58;319.41;0.48;856.85;59.97;18.62
05/04/2017 15:00;20.94;3.08;337.22;0.38;856.63;75.75;20.76
05/04/2017 16:00;22.19;-0.72;349.63;0.37;856.43;72.19;15.13
05/04/2017 17:00;22.72;-2.96;45.62;0.44;856.35;48.68;11.87
05/04/2017 18:00;22.07;-2.04;357.47;0.42;856.11;38.3;10.96
05/04/2017 19:00;21.31;-0.3;327.8;0.34;855.85;35.4;12.05
05/04/2017 20:00;20.9;0.87;313.92;0.41;856.1;39.81;13.68
05/04/2017 21:00;19.47;1.98;331.98;0.28;856.66;52.9;16.76
05/04/2017 22:00;18.5;2.4;307.65;0.13;857.3;51.16;17.42
05/04/2017 23:00;16.71;3.02;108.47;0.89;857.93;64.76;23.2
05/05/2017 00:00;16.61;3.34;107.84;0.67;858.1;39.4;17.57
05/05/2017 01:00;16.88;4.43;105.13;0.51;858.19;31.73;17.64
05/05/2017 02:00;15.87;4.37;101.29;0.24;858.33;33.5;19.5
05/05/2017 03:00;15.46;4.51;14.99;0.08;858.1;41.66;24.84
05/05/2017 04:00;15.35;3.69;332.01;0.12;858.19;30.39;19.01
05/05/2017 05:00;14.66;2.59;31.72;0.08;858.15;26.33;15.91
05/05/2017 06:00;13.75;3.55;108.89;0;858.22;35.73;18.87
05/05/2017 07:00;13.18;3.09;17.73;0.01;858.57;71.55;24.94
05/05/2017 08:00;13.71;3.05;29.83;0.06;858.89;67.11;24.08
05/05/2017 09:00;14.96;4.17;355.12;0.16;859.07;48.99;22.93
05/05/2017 10:00;16.81;3.55;17.6;0.06;859.28;36.98;18.56
05/05/2017 11:00;18.46;3.77;296.54;0.49;859.33;44.29;18.83
05/05/2017 12:00;19.36;3.52;312.74;0.36;859.45;39.94;16.29
05/05/2017 13:00;20.5;3.04;302.64;0.42;859.02;40.63;15.57
05/05/2017 14:00;21.64;1.61;300.27;0.61;858.31;41.42;13.77
05/05/2017 15:00;23.07;-0.67;351.34;0.35;857.62;52.16;12.87
05/05/2017 16:00;23.56;-1.54;5.3;0.22;857.18;39.66;10.91
05/05/2017 17:00;23.32;-1.93;324.46;0.3;856.57;39.05;10.64
05/05/2017 18:00;23.09;-1.5;10.03;0.21;856.09;26.45;9.8
05/05/2017 19:00;22.15;-0.97;321.86;0.3;855.73;34.33;12.18
05/05/2017 20:00;19.91;1.63;109.67;1.01;855.96;50.57;13.66
05/05/2017 21:00;19.07;1.77;107.05;0.91;856.06;26.48;11.29
05/05/2017 22:00;19.09;2.27;52.41;0.32;856.65;42.8;14.13
05/05/2017 23:00;18.14;3.65;310.27;0.25;857.21;49.45;18.57
05/06/2017 00:00;17.42;3.87;300.79;0.2;857.38;27.12;13.11
